Date,Ticker,Price,Prev250day,Prev250dayPrice,Prev250dayReturn,Next250day,Next250dayPrice,Next250dayReturn
06/01/2014,AFC.NZ,0.0020000000949949026,17/01/2013,0.006000000052154064,-0.666666653731631,23/12/2014,0.003000000026077032,0.49999994179234175
07/01/2014,AFC.NZ,0.0020000000949949026,18/01/2013,0.006000000052154064,-0.666666653731631,24/12/2014,0.003000000026077032,0.49999994179234175
08/01/2014,AFC.NZ,0.0020000000949949026,21/01/2013,0.006000000052154064,-0.666666653731631,26/12/2014,0.003000000026077032,0.49999994179234175
09/01/2014,AFC.NZ,0.0020000000949949026,22/01/2013,0.006000000052154064,-0.666666653731631,29/12/2014,0.003000000026077032,0.49999994179234175
10/01/2014,AFC.NZ,0.0020000000949949026,23/01/2013,0.006000000052154064,-0.666666653731631,30/12/2014,0.003000000026077032,0.49999994179234175
13/01/2014,AFC.NZ,0.0020000000949949026,24/01/2013,0.003000000026077032,-0.33333330746326206,31/12/2014,0.003000000026077032,0.49999994179234175
14/01/2014,AFC.NZ,0.0020000000949949026,25/01/2013,0.004000000189989805,-0.5,02/01/2015,0.003000000026077032,0.49999994179234175
15/01/2014,AFC.NZ,0.0020000000949949026,28/01/2013,0.004000000189989805,-0.5,05/01/2015,0.003000000026077032,0.49999994179234175
16/01/2014,AFC.NZ,0.0020000000949949026,29/01/2013,0.004000000189989805,-0.5,06/01/2015,0.003000000026077032,0.49999994179234175
17/01/2014,AFC.NZ,0.0020000000949949026,30/01/2013,0.004000000189989805,-0.5,07/01/2015,0.003000000026077032,0.49999994179234175
20/01/2014,AFC.NZ,0.0020000000949949026,31/01/2013,0.004000000189989805,-0.5,08/01/2015,0.003000000026077032,0.49999994179234175
21/01/2014,AFC.NZ,0.0020000000949949026,01/02/2013,0.004000000189989805,-0.5,09/01/2015,0.003000000026077032,0.49999994179234175
22/01/2014,AFC.NZ,0.0020000000949949026,04/02/2013,0.004000000189989805,-0.5,12/01/2015,0.003000000026077032,0.49999994179234175
23/01/2014,AFC.NZ,0.0020000000949949026,05/02/2013,0.004000000189989805,-0.5,13/01/2015,0.003000000026077032,0.49999994179234175
24/01/2014,AFC.NZ,0.0020000000949949026,06/02/2013,0.004000000189989805,-0.5,14/01/2015,0.003000000026077032,0.49999994179234175
27/01/2014,AFC.NZ,0.0020000000949949026,07/02/2013,0.004000000189989805,-0.5,15/01/2015,0.003000000026077032,0.49999994179234175
28/01/2014,AFC.NZ,0.0020000000949949026,08/02/2013,0.004000000189989805,-0.5,16/01/2015,0.003000000026077032,0.49999994179234175
29/01/2014,AFC.NZ,0.0020000000949949026,11/02/2013,0.004000000189989805,-0.5,19/01/2015,0.003000000026077032,0.49999994179234175
30/01/2014,AFC.NZ,0.0020000000949949026,12/02/2013,0.004000000189989805,-0.5,20/01/2015,0.003000000026077032,0.49999994179234175
31/01/2014,AFC.NZ,0.0020000000949949026,13/02/2013,0.004000000189989805,-0.5,21/01/2015,0.003000000026077032,0.49999994179234175
03/02/2014,AFC.NZ,0.0020000000949949026,14/02/2013,0.004000000189989805,-0.5,22/01/2015,0.003000000026077032,0.49999994179234175
04/02/2014,AFC.NZ,0.0020000000949949026,15/02/2013,0.004000000189989805,-0.5,23/01/2015,0.003000000026077032,0.49999994179234175
05/02/2014,AFC.NZ,0.0020000000949949026,18/02/2013,0.004000000189989805,-0.5,26/01/2015,0.003000000026077032,0.49999994179234175
06/02/2014,AFC.NZ,0.0020000000949949026,19/02/2013,0.004000000189989805,-0.5,27/01/2015,0.003000000026077032,0.49999994179234175
07/02/2014,AFC.NZ,0.0020000000949949026,20/02/2013,0.004000000189989805,-0.5,28/01/2015,0.003000000026077032,0.49999994179234175
10/02/2014,AFC.NZ,0.0020000000949949026,21/02/2013,0.004000000189989805,-0.5,29/01/2015,0.003000000026077032,0.49999994179234175
11/02/2014,AFC.NZ,0.0020000000949949026,22/02/2013,0.004000000189989805,-0.5,30/01/2015,0.003000000026077032,0.49999994179234175
12/02/2014,AFC.NZ,0.0020000000949949026,25/02/2013,0.004000000189989805,-0.5,02/02/2015,0.003000000026077032,0.49999994179234175
13/02/2014,AFC.NZ,0.0020000000949949026,26/02/2013,0.004000000189989805,-0.5,03/02/2015,0.003000000026077032,0.49999994179234175
14/02/2014,AFC.NZ,0.0020000000949949026,27/02/2013,0.004000000189989805,-0.5,04/02/2015,0.003000000026077032,0.49999994179234175
17/02/2014,AFC.NZ,0.0020000000949949026,28/02/2013,0.004000000189989805,-0.5,05/02/2015,0.003000000026077032,0.49999994179234175
18/02/2014,AFC.NZ,0.0020000000949949026,01/03/2013,0.004000000189989805,-0.5,06/02/2015,0.003000000026077032,0.49999994179234175
19/02/2014,AFC.NZ,0.0020000000949949026,04/03/2013,0.004000000189989805,-0.5,09/02/2015,0.003000000026077032,0.49999994179234175
20/02/2014,AFC.NZ,0.0020000000949949026,05/03/2013,0.004000000189989805,-0.5,10/02/2015,0.003000000026077032,0.49999994179234175
21/02/2014,AFC.NZ,0.0020000000949949026,06/03/2013,0.004000000189989805,-0.5,11/02/2015,0.003000000026077032,0.49999994179234175
24/02/2014,AFC.NZ,0.0020000000949949026,07/03/2013,0.004000000189989805,-0.5,12/02/2015,0.003000000026077032,0.49999994179234175
25/02/2014,AFC.NZ,0.0020000000949949026,08/03/2013,0.004000000189989805,-0.5,13/02/2015,0.003000000026077032,0.49999994179234175
26/02/2014,AFC.NZ,0.0020000000949949026,11/03/2013,0.004000000189989805,-0.5,16/02/2015,0.003000000026077032,0.49999994179234175
27/02/2014,AFC.NZ,0.0020000000949949026,12/03/2013,0.004000000189989805,-0.5,17/02/2015,0.003000000026077032,0.49999994179234175
28/02/2014,AFC.NZ,0.0020000000949949026,13/03/2013,0.004000000189989805,-0.5,18/02/2015,0.003000000026077032,0.49999994179234175
03/03/2014,AFC.NZ,0.0020000000949949026,14/03/2013,0.004000000189989805,-0.5,19/02/2015,0.003000000026077032,0.49999994179234175
04/03/2014,AFC.NZ,0.0020000000949949026,15/03/2013,0.004000000189989805,-0.5,20/02/2015,0.003000000026077032,0.49999994179234175
05/03/2014,AFC.NZ,0.0020000000949949026,18/03/2013,0.004000000189989805,-0.5,23/02/2015,0.003000000026077032,0.49999994179234175
06/03/2014,AFC.NZ,0.0020000000949949026,19/03/2013,0.004000000189989805,-0.5,24/02/2015,0.003000000026077032,0.49999994179234175
07/03/2014,AFC.NZ,0.0020000000949949026,20/03/2013,0.004000000189989805,-0.5,25/02/2015,0.003000000026077032,0.49999994179234175
10/03/2014,AFC.NZ,0.0020000000949949026,21/03/2013,0.004000000189989805,-0.5,26/02/2015,0.003000000026077032,0.49999994179234175
11/03/2014,AFC.NZ,0.0020000000949949026,22/03/2013,0.004000000189989805,-0.5,27/02/2015,0.009999999776482582,3.9999996507540514
12/03/2014,AFC.NZ,0.0020000000949949026,25/03/2013,0.004000000189989805,-0.5,02/03/2015,0.009999999776482582,3.9999996507540514
13/03/2014,AFC.NZ,0.0020000000949949026,26/03/2013,0.004000000189989805,-0.5,03/03/2015,0.003000000026077032,0.49999994179234175
14/03/2014,AFC.NZ,0.0020000000949949026,27/03/2013,0.004000000189989805,-0.5,04/03/2015,0.003000000026077032,0.49999994179234175
17/03/2014,AFC.NZ,0.0020000000949949026,28/03/2013,0.004000000189989805,-0.5,05/03/2015,0.003000000026077032,0.49999994179234175
18/03/2014,AFC.NZ,0.0020000000949949026,29/03/2013,0.004000000189989805,-0.5,06/03/2015,0.003000000026077032,0.49999994179234175
19/03/2014,AFC.NZ,0.0020000000949949026,01/04/2013,0.004000000189989805,-0.5,09/03/2015,0.003000000026077032,0.49999994179234175
20/03/2014,AFC.NZ,0.0020000000949949026,02/04/2013,0.004000000189989805,-0.5,10/03/2015,0.003000000026077032,0.49999994179234175
21/03/2014,AFC.NZ,0.0020000000949949026,03/04/2013,0.004000000189989805,-0.5,11/03/2015,0.003000000026077032,0.49999994179234175
24/03/2014,AFC.NZ,0.0020000000949949026,04/04/2013,0.004000000189989805,-0.5,12/03/2015,0.004999999888241291,1.4999998253770257
25/03/2014,AFC.NZ,0.0020000000949949026,05/04/2013,0.004000000189989805,-0.5,13/03/2015,0.004999999888241291,1.4999998253770257
26/03/2014,AFC.NZ,0.0020000000949949026,08/04/2013,0.004000000189989805,-0.5,16/03/2015,0.004999999888241291,1.4999998253770257
27/03/2014,AFC.NZ,0.0020000000949949026,09/04/2013,0.004000000189989805,-0.5,17/03/2015,0.004999999888241291,1.4999998253770257
28/03/2014,AFC.NZ,0.0020000000949949026,10/04/2013,0.004000000189989805,-0.5,18/03/2015,0.004999999888241291,1.4999998253770257
31/03/2014,AFC.NZ,0.0020000000949949026,11/04/2013,0.004000000189989805,-0.5,19/03/2015,0.004999999888241291,1.4999998253770257
01/04/2014,AFC.NZ,0.0020000000949949026,12/04/2013,0.004000000189989805,-0.5,20/03/2015,0.004999999888241291,1.4999998253770257
02/04/2014,AFC.NZ,0.0020000000949949026,15/04/2013,0.004000000189989805,-0.5,23/03/2015,0.004999999888241291,1.4999998253770257
03/04/2014,AFC.NZ,0.0020000000949949026,16/04/2013,0.004000000189989805,-0.5,24/03/2015,0.004999999888241291,1.4999998253770257
04/04/2014,AFC.NZ,0.0020000000949949026,17/04/2013,0.004000000189989805,-0.5,25/03/2015,0.004999999888241291,1.4999998253770257
07/04/2014,AFC.NZ,0.0020000000949949026,18/04/2013,0.004000000189989805,-0.5,26/03/2015,0.004999999888241291,1.4999998253770257
08/04/2014,AFC.NZ,0.0020000000949949026,19/04/2013,0.004000000189989805,-0.5,27/03/2015,0.004999999888241291,1.4999998253770257
09/04/2014,AFC.NZ,0.0020000000949949026,22/04/2013,0.004000000189989805,-0.5,30/03/2015,0.004999999888241291,1.4999998253770257
10/04/2014,AFC.NZ,0.0020000000949949026,23/04/2013,0.004000000189989805,-0.5,31/03/2015,0.004999999888241291,1.4999998253770257
11/04/2014,AFC.NZ,0.0020000000949949026,24/04/2013,0.003000000026077032,-0.33333330746326206,01/04/2015,0.004999999888241291,1.4999998253770257
14/04/2014,AFC.NZ,0.0020000000949949026,25/04/2013,0.003000000026077032,-0.33333330746326206,02/04/2015,0.004999999888241291,1.4999998253770257
15/04/2014,AFC.NZ,0.0020000000949949026,26/04/2013,0.003000000026077032,-0.33333330746326206,06/04/2015,0.004999999888241291,1.4999998253770257
16/04/2014,AFC.NZ,0.0020000000949949026,29/04/2013,0.003000000026077032,-0.33333330746326206,07/04/2015,0.004999999888241291,1.4999998253770257
17/04/2014,AFC.NZ,0.0020000000949949026,30/04/2013,0.003000000026077032,-0.33333330746326206,08/04/2015,0.004999999888241291,1.4999998253770257
21/04/2014,AFC.NZ,0.0020000000949949026,01/05/2013,0.003000000026077032,-0.33333330746326206,09/04/2015,0.004999999888241291,1.4999998253770257
22/04/2014,AFC.NZ,0.0020000000949949026,02/05/2013,0.003000000026077032,-0.33333330746326206,10/04/2015,0.004999999888241291,1.4999998253770257
23/04/2014,AFC.NZ,0.0020000000949949026,03/05/2013,0.003000000026077032,-0.33333330746326206,13/04/2015,0.004999999888241291,1.4999998253770257
24/04/2014,AFC.NZ,0.0020000000949949026,06/05/2013,0.003000000026077032,-0.33333330746326206,14/04/2015,0.004999999888241291,1.4999998253770257
25/04/2014,AFC.NZ,0.0020000000949949026,07/05/2013,0.003000000026077032,-0.33333330746326206,15/04/2015,0.004999999888241291,1.4999998253770257
28/04/2014,AFC.NZ,0.0020000000949949026,08/05/2013,0.003000000026077032,-0.33333330746326206,16/04/2015,0.004999999888241291,1.4999998253770257
29/04/2014,AFC.NZ,0.0020000000949949026,09/05/2013,0.003000000026077032,-0.33333330746326206,17/04/2015,0.004999999888241291,1.4999998253770257
30/04/2014,AFC.NZ,0.0020000000949949026,10/05/2013,0.003000000026077032,-0.33333330746326206,20/04/2015,0.004999999888241291,1.4999998253770257
01/05/2014,AFC.NZ,0.0020000000949949026,13/05/2013,0.003000000026077032,-0.33333330746326206,21/04/2015,0.004999999888241291,1.4999998253770257
02/05/2014,AFC.NZ,0.0020000000949949026,14/05/2013,0.003000000026077032,-0.33333330746326206,22/04/2015,0.004999999888241291,1.4999998253770257
05/05/2014,AFC.NZ,0.0020000000949949026,15/05/2013,0.003000000026077032,-0.33333330746326206,23/04/2015,0.004999999888241291,1.4999998253770257
06/05/2014,AFC.NZ,0.0020000000949949026,16/05/2013,0.003000000026077032,-0.33333330746326206,24/04/2015,0.004999999888241291,1.4999998253770257
07/05/2014,AFC.NZ,0.0020000000949949026,17/05/2013,0.003000000026077032,-0.33333330746326206,27/04/2015,0.004999999888241291,1.4999998253770257
08/05/2014,AFC.NZ,0.0020000000949949026,20/05/2013,0.003000000026077032,-0.33333330746326206,28/04/2015,0.004999999888241291,1.4999998253770257
09/05/2014,AFC.NZ,0.0020000000949949026,21/05/2013,0.003000000026077032,-0.33333330746326206,29/04/2015,0.004999999888241291,1.4999998253770257
12/05/2014,AFC.NZ,0.0020000000949949026,22/05/2013,0.003000000026077032,-0.33333330746326206,30/04/2015,0.004999999888241291,1.4999998253770257
13/05/2014,AFC.NZ,0.0020000000949949026,23/05/2013,0.003000000026077032,-0.33333330746326206,01/05/2015,0.004999999888241291,1.4999998253770257
14/05/2014,AFC.NZ,0.0020000000949949026,24/05/2013,0.003000000026077032,-0.33333330746326206,04/05/2015,0.004999999888241291,1.4999998253770257
15/05/2014,AFC.NZ,0.0020000000949949026,27/05/2013,0.003000000026077032,-0.33333330746326206,05/05/2015,0.004999999888241291,1.4999998253770257
16/05/2014,AFC.NZ,0.0020000000949949026,28/05/2013,0.003000000026077032,-0.33333330746326206,06/05/2015,0.004999999888241291,1.4999998253770257
19/05/2014,AFC.NZ,0.0020000000949949026,29/05/2013,0.003000000026077032,-0.33333330746326206,07/05/2015,0.004999999888241291,1.4999998253770257
20/05/2014,AFC.NZ,0.0020000000949949026,30/05/2013,0.003000000026077032,-0.33333330746326206,08/05/2015,0.004999999888241291,1.4999998253770257
21/05/2014,AFC.NZ,0.0020000000949949026,31/05/2013,0.003000000026077032,-0.33333330746326206,11/05/2015,0.004999999888241291,1.4999998253770257
22/05/2014,AFC.NZ,0.0020000000949949026,03/06/2013,0.003000000026077032,-0.33333330746326206,12/05/2015,0.004999999888241291,1.4999998253770257
23/05/2014,AFC.NZ,0.0020000000949949026,04/06/2013,0.003000000026077032,-0.33333330746326206,13/05/2015,0.003000000026077032,0.49999994179234175
26/05/2014,AFC.NZ,0.0020000000949949026,05/06/2013,0.003000000026077032,-0.33333330746326206,14/05/2015,0.003000000026077032,0.49999994179234175
27/05/2014,AFC.NZ,0.0020000000949949026,06/06/2013,0.003000000026077032,-0.33333330746326206,15/05/2015,0.003000000026077032,0.49999994179234175
28/05/2014,AFC.NZ,0.0020000000949949026,07/06/2013,0.003000000026077032,-0.33333330746326206,18/05/2015,0.003000000026077032,0.49999994179234175
29/05/2014,AFC.NZ,0.0020000000949949026,10/06/2013,0.003000000026077032,-0.33333330746326206,19/05/2015,0.003000000026077032,0.49999994179234175
30/05/2014,AFC.NZ,0.0020000000949949026,11/06/2013,0.003000000026077032,-0.33333330746326206,20/05/2015,0.003000000026077032,0.49999994179234175
02/06/2014,AFC.NZ,0.0020000000949949026,12/06/2013,0.003000000026077032,-0.33333330746326206,21/05/2015,0.003000000026077032,0.49999994179234175
03/06/2014,AFC.NZ,0.0020000000949949026,13/06/2013,0.003000000026077032,-0.33333330746326206,22/05/2015,0.003000000026077032,0.49999994179234175
04/06/2014,AFC.NZ,0.0020000000949949026,14/06/2013,0.0020000000949949026,0.0,25/05/2015,0.003000000026077032,0.49999994179234175
05/06/2014,AFC.NZ,0.0020000000949949026,17/06/2013,0.0020000000949949026,0.0,26/05/2015,0.003000000026077032,0.49999994179234175
06/06/2014,AFC.NZ,0.0020000000949949026,18/06/2013,0.0020000000949949026,0.0,27/05/2015,0.003000000026077032,0.49999994179234175
09/06/2014,AFC.NZ,0.0020000000949949026,19/06/2013,0.0020000000949949026,0.0,28/05/2015,0.003000000026077032,0.49999994179234175
10/06/2014,AFC.NZ,0.0020000000949949026,20/06/2013,0.0020000000949949026,0.0,29/05/2015,0.003000000026077032,0.49999994179234175
11/06/2014,AFC.NZ,0.0020000000949949026,21/06/2013,0.0020000000949949026,0.0,01/06/2015,0.003000000026077032,0.49999994179234175
12/06/2014,AFC.NZ,0.0020000000949949026,24/06/2013,0.0020000000949949026,0.0,02/06/2015,0.003000000026077032,0.49999994179234175
13/06/2014,AFC.NZ,0.0020000000949949026,25/06/2013,0.0020000000949949026,0.0,03/06/2015,0.003000000026077032,0.49999994179234175
16/06/2014,AFC.NZ,0.0020000000949949026,26/06/2013,0.0020000000949949026,0.0,04/06/2015,0.003000000026077032,0.49999994179234175
17/06/2014,AFC.NZ,0.0020000000949949026,27/06/2013,0.0020000000949949026,0.0,05/06/2015,0.003000000026077032,0.49999994179234175
18/06/2014,AFC.NZ,0.0020000000949949026,28/06/2013,0.0020000000949949026,0.0,08/06/2015,0.003000000026077032,0.49999994179234175
19/06/2014,AFC.NZ,0.0020000000949949026,01/07/2013,0.0020000000949949026,0.0,09/06/2015,0.0020000000949949026,0.0
20/06/2014,AFC.NZ,0.0020000000949949026,02/07/2013,0.0020000000949949026,0.0,10/06/2015,0.0020000000949949026,0.0
23/06/2014,AFC.NZ,0.0020000000949949026,03/07/2013,0.0020000000949949026,0.0,11/06/2015,0.0020000000949949026,0.0
24/06/2014,AFC.NZ,0.0020000000949949026,04/07/2013,0.0020000000949949026,0.0,12/06/2015,0.0020000000949949026,0.0
25/06/2014,AFC.NZ,0.0020000000949949026,05/07/2013,0.0020000000949949026,0.0,15/06/2015,0.0020000000949949026,0.0
26/06/2014,AFC.NZ,0.0020000000949949026,08/07/2013,0.0020000000949949026,0.0,16/06/2015,0.0020000000949949026,0.0
27/06/2014,AFC.NZ,0.0020000000949949026,09/07/2013,0.003000000026077032,-0.33333330746326206,17/06/2015,0.0020000000949949026,0.0
30/06/2014,AFC.NZ,0.0020000000949949026,10/07/2013,0.003000000026077032,-0.33333330746326206,18/06/2015,0.0020000000949949026,0.0
01/07/2014,AFC.NZ,0.0020000000949949026,11/07/2013,0.003000000026077032,-0.33333330746326206,19/06/2015,0.0020000000949949026,0.0
02/07/2014,AFC.NZ,0.0020000000949949026,12/07/2013,0.003000000026077032,-0.33333330746326206,22/06/2015,0.0020000000949949026,0.0
03/07/2014,AFC.NZ,0.0020000000949949026,15/07/2013,0.003000000026077032,-0.33333330746326206,23/06/2015,0.0020000000949949026,0.0
04/07/2014,AFC.NZ,0.0020000000949949026,16/07/2013,0.0010000000474974513,1.0,24/06/2015,0.0020000000949949026,0.0
07/07/2014,AFC.NZ,0.0020000000949949026,17/07/2013,0.0010000000474974513,1.0,25/06/2015,0.0020000000949949026,0.0
08/07/2014,AFC.NZ,0.0020000000949949026,18/07/2013,0.0010000000474974513,1.0,26/06/2015,0.0020000000949949026,0.0
09/07/2014,AFC.NZ,0.0020000000949949026,19/07/2013,0.0010000000474974513,1.0,29/06/2015,0.0020000000949949026,0.0
10/07/2014,AFC.NZ,0.0020000000949949026,22/07/2013,0.0010000000474974513,1.0,30/06/2015,0.0020000000949949026,0.0
11/07/2014,AFC.NZ,0.0020000000949949026,23/07/2013,0.0010000000474974513,1.0,01/07/2015,0.0020000000949949026,0.0
14/07/2014,AFC.NZ,0.0020000000949949026,24/07/2013,0.0010000000474974513,1.0,02/07/2015,0.0020000000949949026,0.0
15/07/2014,AFC.NZ,0.0020000000949949026,25/07/2013,0.0010000000474974513,1.0,03/07/2015,0.0020000000949949026,0.0
16/07/2014,AFC.NZ,0.0020000000949949026,26/07/2013,0.0010000000474974513,1.0,06/07/2015,0.0020000000949949026,0.0
17/07/2014,AFC.NZ,0.0020000000949949026,29/07/2013,0.0010000000474974513,1.0,07/07/2015,0.0020000000949949026,0.0
18/07/2014,AFC.NZ,0.0020000000949949026,30/07/2013,0.0020000000949949026,0.0,08/07/2015,0.0020000000949949026,0.0
21/07/2014,AFC.NZ,0.0020000000949949026,31/07/2013,0.0020000000949949026,0.0,09/07/2015,0.0020000000949949026,0.0
22/07/2014,AFC.NZ,0.0020000000949949026,01/08/2013,0.0020000000949949026,0.0,10/07/2015,0.0020000000949949026,0.0
23/07/2014,AFC.NZ,0.0020000000949949026,02/08/2013,0.0020000000949949026,0.0,13/07/2015,0.0020000000949949026,0.0
24/07/2014,AFC.NZ,0.0020000000949949026,05/08/2013,0.0020000000949949026,0.0,14/07/2015,0.0020000000949949026,0.0
25/07/2014,AFC.NZ,0.0020000000949949026,06/08/2013,0.0020000000949949026,0.0,15/07/2015,0.008999999612569809,3.499999592546393
28/07/2014,AFC.NZ,0.0020000000949949026,07/08/2013,0.0020000000949949026,0.0,16/07/2015,0.008999999612569809,3.499999592546393
29/07/2014,AFC.NZ,0.0020000000949949026,08/08/2013,0.0020000000949949026,0.0,17/07/2015,0.008999999612569809,3.499999592546393
30/07/2014,AFC.NZ,0.0020000000949949026,09/08/2013,0.0020000000949949026,0.0,20/07/2015,0.008999999612569809,3.499999592546393
31/07/2014,AFC.NZ,0.0020000000949949026,12/08/2013,0.0020000000949949026,0.0,21/07/2015,0.008999999612569809,3.499999592546393
01/08/2014,AFC.NZ,0.0020000000949949026,13/08/2013,0.0020000000949949026,0.0,22/07/2015,0.008999999612569809,3.499999592546393
04/08/2014,AFC.NZ,0.0020000000949949026,14/08/2013,0.0020000000949949026,0.0,23/07/2015,0.008999999612569809,3.499999592546393
05/08/2014,AFC.NZ,0.0020000000949949026,15/08/2013,0.0020000000949949026,0.0,24/07/2015,0.008999999612569809,3.499999592546393
06/08/2014,AFC.NZ,0.0020000000949949026,16/08/2013,0.0020000000949949026,0.0,27/07/2015,0.004999999888241291,1.4999998253770257
07/08/2014,AFC.NZ,0.0020000000949949026,19/08/2013,0.0020000000949949026,0.0,28/07/2015,0.004999999888241291,1.4999998253770257
08/08/2014,AFC.NZ,0.0020000000949949026,20/08/2013,0.0020000000949949026,0.0,29/07/2015,0.004999999888241291,1.4999998253770257
11/08/2014,AFC.NZ,0.0020000000949949026,21/08/2013,0.0020000000949949026,0.0,30/07/2015,0.004999999888241291,1.4999998253770257
12/08/2014,AFC.NZ,0.0020000000949949026,22/08/2013,0.0020000000949949026,0.0,31/07/2015,0.004999999888241291,1.4999998253770257
13/08/2014,AFC.NZ,0.0020000000949949026,23/08/2013,0.0020000000949949026,0.0,03/08/2015,0.004999999888241291,1.4999998253770257
14/08/2014,AFC.NZ,0.0020000000949949026,26/08/2013,0.0020000000949949026,0.0,04/08/2015,0.004999999888241291,1.4999998253770257
15/08/2014,AFC.NZ,0.0020000000949949026,27/08/2013,0.0020000000949949026,0.0,05/08/2015,0.004999999888241291,1.4999998253770257
18/08/2014,AFC.NZ,0.0020000000949949026,28/08/2013,0.0020000000949949026,0.0,06/08/2015,0.004999999888241291,1.4999998253770257
19/08/2014,AFC.NZ,0.0020000000949949026,29/08/2013,0.0020000000949949026,0.0,07/08/2015,0.008999999612569809,3.499999592546393
20/08/2014,AFC.NZ,0.0020000000949949026,30/08/2013,0.0020000000949949026,0.0,10/08/2015,0.008999999612569809,3.499999592546393
21/08/2014,AFC.NZ,0.0010000000474974513,02/09/2013,0.0020000000949949026,-0.5,11/08/2015,0.008999999612569809,7.999999185092786
22/08/2014,AFC.NZ,0.0010000000474974513,03/09/2013,0.0020000000949949026,-0.5,12/08/2015,0.008999999612569809,7.999999185092786
25/08/2014,AFC.NZ,0.0010000000474974513,04/09/2013,0.0020000000949949026,-0.5,13/08/2015,0.008999999612569809,7.999999185092786
26/08/2014,AFC.NZ,0.0010000000474974513,05/09/2013,0.0020000000949949026,-0.5,14/08/2015,0.004999999888241291,3.9999996507540514
27/08/2014,AFC.NZ,0.0010000000474974513,06/09/2013,0.0020000000949949026,-0.5,17/08/2015,0.004999999888241291,3.9999996507540514
28/08/2014,AFC.NZ,0.0010000000474974513,09/09/2013,0.0020000000949949026,-0.5,18/08/2015,0.004999999888241291,3.9999996507540514
29/08/2014,AFC.NZ,0.0010000000474974513,10/09/2013,0.0020000000949949026,-0.5,19/08/2015,0.004999999888241291,3.9999996507540514
01/09/2014,AFC.NZ,0.0010000000474974513,11/09/2013,0.0020000000949949026,-0.5,20/08/2015,0.008999999612569809,7.999999185092786
02/09/2014,AFC.NZ,0.0010000000474974513,12/09/2013,0.0020000000949949026,-0.5,21/08/2015,0.008999999612569809,7.999999185092786
03/09/2014,AFC.NZ,0.0010000000474974513,13/09/2013,0.0020000000949949026,-0.5,24/08/2015,0.008999999612569809,7.999999185092786
04/09/2014,AFC.NZ,0.0010000000474974513,16/09/2013,0.0020000000949949026,-0.5,25/08/2015,0.008999999612569809,7.999999185092786
05/09/2014,AFC.NZ,0.0010000000474974513,17/09/2013,0.0020000000949949026,-0.5,26/08/2015,0.008999999612569809,7.999999185092786
08/09/2014,AFC.NZ,0.0010000000474974513,18/09/2013,0.0020000000949949026,-0.5,27/08/2015,0.008999999612569809,7.999999185092786
09/09/2014,AFC.NZ,0.0010000000474974513,19/09/2013,0.0020000000949949026,-0.5,28/08/2015,0.008999999612569809,7.999999185092786
10/09/2014,AFC.NZ,0.0010000000474974513,20/09/2013,0.0020000000949949026,-0.5,31/08/2015,0.008999999612569809,7.999999185092786
11/09/2014,AFC.NZ,0.0010000000474974513,23/09/2013,0.0020000000949949026,-0.5,01/09/2015,0.008999999612569809,7.999999185092786
12/09/2014,AFC.NZ,0.0010000000474974513,24/09/2013,0.0020000000949949026,-0.5,02/09/2015,0.008999999612569809,7.999999185092786
15/09/2014,AFC.NZ,0.003000000026077032,25/09/2013,0.0020000000949949026,0.49999994179234175,03/09/2015,0.006000000052154064,1.0
16/09/2014,AFC.NZ,0.003000000026077032,26/09/2013,0.0020000000949949026,0.49999994179234175,04/09/2015,0.006000000052154064,1.0
17/09/2014,AFC.NZ,0.003000000026077032,27/09/2013,0.0020000000949949026,0.49999994179234175,07/09/2015,0.006000000052154064,1.0
18/09/2014,AFC.NZ,0.003000000026077032,30/09/2013,0.0020000000949949026,0.49999994179234175,08/09/2015,0.006000000052154064,1.0
19/09/2014,AFC.NZ,0.003000000026077032,01/10/2013,0.0020000000949949026,0.49999994179234175,09/09/2015,0.006000000052154064,1.0
22/09/2014,AFC.NZ,0.003000000026077032,02/10/2013,0.0020000000949949026,0.49999994179234175,10/09/2015,0.006000000052154064,1.0
23/09/2014,AFC.NZ,0.003000000026077032,03/10/2013,0.0020000000949949026,0.49999994179234175,11/09/2015,0.006000000052154064,1.0
24/09/2014,AFC.NZ,0.003000000026077032,04/10/2013,0.0020000000949949026,0.49999994179234175,14/09/2015,0.006000000052154064,1.0
25/09/2014,AFC.NZ,0.003000000026077032,07/10/2013,0.0010000000474974513,1.9999998835846835,15/09/2015,0.008999999612569809,1.9999998447795724
26/09/2014,AFC.NZ,0.003000000026077032,08/10/2013,0.0010000000474974513,1.9999998835846835,16/09/2015,0.008999999612569809,1.9999998447795724
29/09/2014,AFC.NZ,0.003000000026077032,09/10/2013,0.0010000000474974513,1.9999998835846835,17/09/2015,0.008999999612569809,1.9999998447795724
30/09/2014,AFC.NZ,0.003000000026077032,10/10/2013,0.0010000000474974513,1.9999998835846835,18/09/2015,0.008999999612569809,1.9999998447795724
01/10/2014,AFC.NZ,0.003000000026077032,11/10/2013,0.0010000000474974513,1.9999998835846835,21/09/2015,0.008999999612569809,1.9999998447795724
02/10/2014,AFC.NZ,0.003000000026077032,14/10/2013,0.0010000000474974513,1.9999998835846835,22/09/2015,0.008999999612569809,1.9999998447795724
03/10/2014,AFC.NZ,0.003000000026077032,15/10/2013,0.0010000000474974513,1.9999998835846835,23/09/2015,0.008999999612569809,1.9999998447795724
